Date,Closing_Price,SMA20,Daily_Return,Direction,Profit,Signal
2025-05-27,199.98304748535156,204.91647491455078,0.025,Up,778.5697631835938,Hold
2025-05-28,200.1927947998047,204.39140014648436,0.001,Up,783.7139129638672,Sell
2025-05-29,199.72332763671875,203.77851028442385,-0.002,Down,783.7139129638672,Buy
2025-05-30,200.622314453125,203.16966934204103,0.005,Up,783.7139129638672,Hold
2025-06-02,201.47134399414062,203.0008071899414,0.004,Up,783.7139129638672,Hold
2025-06-03,203.03956604003906,203.2325675964356,0.008,Up,787.0301513671875,Sell
2025-06-04,202.590087890625,203.46080780029297,-0.002,Down,787.0301513671875,
2025-06-05,200.40257263183594,203.69239654541016,-0.011,Down,787.0301513671875,Buy
2025-06-06,203.68882751464844,204.0264488220215,0.016,Up,790.31640625,Sell
2025-06-09,201.2216339111328,204.18526840209964,-0.012,Down,790.31640625,Buy
2025-06-10,202.44024658203125,203.7797286987305,0.006,Up,791.5350189208984,Sell
2025-06-11,198.55465698242188,203.07303085327152,-0.019,Down,791.5350189208984,Buy
2025-06-12,198.97418212890625,202.41727523803712,0.002,Up,791.9545440673828,Sell
2025-06-13,196.227294921875,201.6681251525879,-0.014,Down,791.9545440673828,Buy
2025-06-16,198.195068359375,201.02685317993163,0.01,Up,793.9223175048828,Sell
2025-06-17,195.418212890625,200.37059783935547,-0.014,Down,793.9223175048828,Buy
2025-06-18,196.35714721679688,199.85718002319337,0.005,Up,793.9223175048828,Hold
2025-06-20,200.7721405029297,199.80274200439453,0.022,Up,793.9223175048828,Hold
2025-06-23,201.27157592773438,199.80973434448242,0.002,Up,799.7756805419922,Sell
2025-06-24,200.07293701171875,200.06094894409182,-0.006,Down,799.7756805419922,Buy
2025-06-25,201.33151245117188,200.1283721923828,0.006,Up,801.0342559814453,Sell
2025-06-26,200.7721405029297,200.15733947753907,-0.003,Down,801.0342559814453,Buy
2025-06-27,200.85205078125,200.21377563476562,0.0,Flat,801.0342559814453,Hold
2025-06-30,204.93740844726562,200.42953033447267,0.02,Up,801.0342559814453,Hold
2025-07-01,207.58441162109375,200.73518371582034,0.013,Up,801.0342559814453,Hold
2025-07-02,212.1991729736328,201.19316406250002,0.022,Up,801.0342559814453,Hold
2025-07-03,213.30792236328125,201.72905578613282,0.005,Up,813.5700378417969,Sell
2025-07-07,209.7119903564453,202.19452667236328,-0.017,Down,813.5700378417969,Buy
2025-07-08,209.7719268798828,202.49868164062502,0.0,Flat,813.5700378417969,Hold
2025-07-09,210.90065002441406,202.98263244628907,0.005,Up,813.5700378417969,Hold
2025-07-10,212.16920471191406,203.4690803527832,0.006,Up,816.0272521972656,Sell
2025-07-11,210.92062377929688,204.08737869262697,-0.006,Down,816.0272521972656,
2025-07-14,208.3834991455078,204.55784454345704,-0.012,Down,816.0272521972656,Buy
2025-07-15,208.87295532226562,205.19012756347658,0.002,Up,816.0272521972656,Hold
2025-07-16,209.92176818847656,205.77646255493164,0.005,Up,817.5655212402344,Sell
2025-07-17,209.78192138671875,206.49464797973636,-0.001,Down,817.5655212402344,Buy
2025-07-18,210.9405975341797,207.2238204956055,0.006,Up,817.5655212402344,Hold
2025-07-21,212.23912048339844,207.79716949462895,0.006,Up,817.5655212402344,Hold
2025-07-22,214.15695190429688,208.44143829345705,0.009,Up,821.9405517578125,Sell
2025-07-23,213.9072265625,209.1331527709961,-0.001,Down,821.9405517578125,
2025-07-24,213.51766967773438,209.74246063232422,-0.002,Down,821.9405517578125,Buy
2025-07-25,213.63754272460938,210.3857307434082,0.001,Up,821.9405517578125,Hold
2025-07-28,213.80735778808594,211.03349609375,0.001,Up,822.2302398681641,Sell
2025-07-29,211.03050231933594,211.33815078735353,-0.013,Down,822.2302398681641,
2025-07-30,208.81301879882812,211.39958114624022,-0.011,Down,822.2302398681641,
2025-07-31,207.33470153808594,211.15635757446287,-0.007,Down,822.2302398681641,
2025-08-01,202.1505889892578,210.59849090576174,-0.025,Down,822.2302398681641,Buy
2025-08-04,203.11949157714844,210.26886596679688,0.005,Up,823.1991424560547,Sell
2025-08-05,202.68995666503906,209.91476745605468,-0.002,Down,823.1991424560547,Buy
2025-08-06,213.0082550048828,210.02014770507813,0.051,Up,823.1991424560547,Hold
2025-08-07,219.7805633544922,210.400715637207,0.032,Up,823.1991424560547,Hold
2025-08-08,229.0900115966797,211.30918502807617,0.042,Up,849.5991973876953,Sell
2025-08-11,227.17999267578125,212.24900970458987,-0.008,Down,849.5991973876953,Buy
2025-08-12,229.64999389648438,213.28786163330076,0.011,Up,849.5991973876953,Hold
2025-08-13,233.3300018310547,214.4582733154297,0.016,Up,855.7492065429688,Sell
2025-08-14,232.77999877929688,215.6081771850586,-0.002,Down,855.7492065429688,
2025-08-15,231.58999633789062,216.64064712524413,-0.005,Down,855.7492065429688,
2025-08-18,230.88999938964844,217.57319107055665,-0.003,Down,855.7492065429688,
2025-08-19,230.55999755859375,218.3933433532715,-0.001,Down,855.7492065429688,
2025-08-20,226.00999450683594,218.99848175048828,-0.02,Down,855.7492065429688,
2025-08-21,224.89999389648438,219.5675979614258,-0.005,Down,855.7492065429688,Buy
2025-08-22,227.75999450683594,220.27372055053712,0.013,Up,858.6092071533203,Sell
2025-08-25,227.16000366210938,220.9413528442383,-0.003,Down,858.6092071533203,Buy
2025-08-26,229.30999755859375,221.8553276062012,0.009,Up,858.6092071533203,Hold
2025-08-27,230.49000549316406,222.93917694091797,0.005,Up,858.6092071533203,Hold
2025-08-28,232.55999755859375,224.20044174194337,0.009,Up,864.0092010498047,Sell
2025-08-29,232.13999938964844,225.69991226196288,-0.002,Down,864.0092010498047,
2025-09-02,229.72000122070312,227.02993774414062,-0.01,Down,864.0092010498047,Buy
2025-09-03,238.47000122070312,228.81893997192384,0.038,Up,864.0092010498047,Hold
2025-09-04,239.77999877929688,230.15752716064452,0.005,Up,874.0691986083984,Sell
2025-09-05,239.69000244140625,231.15299911499022,-0.0,Flat,874.0691986083984,
2025-09-08,237.8800048828125,231.59249877929685,-0.008,Down,874.0691986083984,
2025-09-09,234.35000610351562,231.95099945068358,-0.015,Down,874.0691986083984,
2025-09-10,226.7899932861328,231.807999420166,-0.032,Down,874.0691986083984,Buy
2025-09-11,230.02999877929688,231.64299926757812,0.014,Up,874.0691986083984,Hold
2025-09-12,234.07000732421875,231.7074996948242,0.018,Up,874.0691986083984,Hold
2025-09-15,236.6999969482422,231.9629997253418,0.011,Up,874.0691986083984,Hold
2025-09-16,238.14999389648438,232.3259994506836,0.006,Up,874.0691986083984,Hold
2025-09-17,238.99000549316406,232.74749984741212,0.004,Up,886.2692108154297,Sell
2025-09-18,237.8800048828125,233.34100036621095,-0.005,Down,886.2692108154297,Buy
2025-09-19,245.5,234.37100067138672,0.032,Up,893.8892059326172,Sell
